video_name,start_time,end_time,sentiment,text,ground_truth,llm_best_label,neutral,happy,sad,anger,surprise,disgust,fear,sum_of_emotions,response_clean
dia884_utt15,"00:02:50,086","00:02:52,379",-1,You got all that from the back of her head?,surprise,surprise,0.11235,0.07976,0.08987,0.05954,0.5776,0.01123,0.06965,1.0,"<think>

</think>

0.12346, 0.08765, 0.09876, 0.06543, 0.63470, 0.01234, 0.07654"
dia884_utt16,"00:02:52,589","00:02:56,633",0,"All right look, I think its time for you to settle down. Y'know? Make a choice, pick a lane.",neutral,neutral,0.75,0.1,0.05001,0.025,0.04999,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia884_utt17,"00:02:57,260","00:02:58,260",0,Whos Elaine?,neutral,neutral,0.85,0.02,0.00999,0.01,0.07,0.01001,0.03,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.07000,0.01000,0.03000"
dia885_utt0,"00:14:41,171","00:14:43,590",1,Can you people not see me?!,happy,happy,0.12346,0.74997,0.08333,0.04321,2e-05,0.0,1e-05,1.0,"<think>

</think>

0.12346,0.75000,0.08333,0.04321,0.00000,0.00000,0.00000"
dia885_utt1,"00:14:46,844","00:14:48,219",0,"So, will you talk to him?",neutral,neutral,0.85002,0.05,0.03,0.02001,0.01999,0.01,0.01998,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia885_utt2,"0:14:48,429","0:14:49,430",0,I dont know Rach.,neutral,neutral,0.85,0.02001,0.01001,0.00999,0.07,0.02,0.01999,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.07000,0.02000,0.02000"
dia885_utt3,"0:14:49,430","0:14:52,332",-1,"Oh, come on! Ill give you ten free",anger,anger,0.11613,0.08245,0.13441,0.60825,0.01161,0.01997,0.02718,1.0,"<think>

</think>

0.12346, 0.08765, 0.14289, 0.64664, 0.01234, 0.02123, 0.02889"
dia885_utt4,"00:14:54,018","00:14:56,728",-1,One!  No ten! You said ten! You cant take that back!,anger,anger,0.11234,0.07976,0.08987,0.63704,0.05954,0.01123,0.01022,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.70000, 0.06543, 0.01234, 0.01123"
dia886_utt0,"0:13:17,213","0:13:18,395",1,Hey!,happy,happy,0.14286,0.71429,0.07142,-1e-05,0.07143,1e-05,-0.0,1.0,"<think>

</think>

0.14286, 0.71429, 0.07143, 0.00000, 0.07143, 0.00000, 0.00000"
dia886_utt1,"0:13:18,395","0:13:19,134",1,Hi!,happy,happy,0.14252,0.66508,0.07127,0.0285,0.07125,0.01426,0.00712,1.0,"<think>

</think>

0.14286, 0.66667, 0.07143, 0.02857, 0.07143, 0.01429, 0.00714"
dia886_utt2,"00:13:19,256","00:13:21,341",0,"Listen, can we watch cartoons on your television?",neutral,neutral,0.87627,0.08247,0.02062,0.01031,0.0103,1e-05,2e-05,1.0,"<think>

</think>

0.85000,0.08000,0.02000,0.01000,0.01000,0.00000,0.00000"
dia886_utt3,"00:13:21,509","00:13:24,010",0,We need a porn break.,neutral,neutral,0.94447,0.02222,0.0111,0.01112,0.00555,0.00554,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia886_utt4,"00:13:24,178","00:13:28,139",0,"We spent the last two hours watching In & Out & In, Again.",neutral,neutral,0.84997,0.08,0.02001,0.01002,0.00999,0.01001,0.02,1.0,"<think>

</think>

0.85000,0.08000,0.02000,0.01000,0.01000,0.01000,0.02000"
dia886_utt5,"00:13:29,934","00:13:31,976",1,"Well, so, why dont you just turn it off?",happy,happy,0.13052,0.71772,0.09266,0.03654,0.01305,0.00457,0.00494,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.03456, 0.01234, 0.00432, 0.00467"
dia886_utt6,"00:13:32,144","00:13:35,021",0,Because then we would be the guys who turned off free porn.,neutral,neutral,0.84999,0.02001,0.01,0.00999,0.07,0.02002,0.01999,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.07000,0.02000,0.02000"
dia886_utt7,"00:13:36,732","00:13:38,733",1,"Ooh, good, youre hear! Okay.",happy,happy,0.12856,0.70691,0.09127,0.01285,0.04755,0.01286,0.0,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.01234, 0.04567, 0.01234, 0.00000"
dia886_utt8,"0:13:38,901","0:13:39,319",1,Hey!,happy,happy,0.13954,0.65116,0.06976,0.06977,0.02791,0.01396,0.0279,1.0,"<think>

</think>

0.14286, 0.66667, 0.07143, 0.07143, 0.02857, 0.01429, 0.02857"
dia886_utt9,"0:13:39,319","0:13:40,006",1,Hi!,happy,happy,0.14285,0.71425,0.07144,1e-05,0.07143,2e-05,0.0,1.0,"<think>

</think>

0.14286, 0.71429, 0.07143, 0.00000, 0.07143, 0.00000, 0.00000"
dia886_utt10,"00:13:40,110","00:13:41,402",1,"Well, what-what cha got there?",happy,happy,0.12023,0.66111,0.08535,0.03365,0.02284,0.01202,0.0648,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.03456, 0.02345, 0.01234, 0.06654"
dia886_utt11,"00:13:41,570","00:13:44,572",1,"Oh this, well Im glad you asked.",happy,happy,0.12346,0.6789,0.08765,0.01233,0.02345,0.01235,0.06186,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.01234, 0.02345, 0.01234, 0.06186"
dia886_utt12,"00:13:47,576","00:13:52,705",-1,"Now, dont you hate it when you have to cut a tin can with an ordinary steak knife?",disgust,disgust,0.12356,0.08773,0.10243,0.15692,0.09885,0.43051,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.10234, 0.15678, 0.09876, 0.43012, 0.00000"
dia886_utt13,"00:13:54,583","00:13:57,961",0,Ahh!,neutral,neutral,0.95002,0.02,0.01,0.005,0.00499,0.00498,0.00501,1.0,"<think>

</think>

0.95000,0.02000,0.01000,0.00500,0.00500,0.00500,0.00500"
dia886_utt14,"00:13:56,210","00:13:57,961",0,"Now, I know what youre thinking",neutral,neutral,0.85001,0.01999,0.00999,0.01,0.08,0.01001,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.08000,0.01000,0.02000"
dia886_utt15,"00:13:58,128","00:14:00,004",-1,Pregnant Woman Slays Four?,fear,fear,0.10295,0.12148,0.08236,0.08535,0.15649,0.05662,0.39475,1.0,"<think>

</think>

0.12345, 0.14567, 0.09876, 0.10234, 0.18765, 0.06789, 0.47333"
dia886_utt16,"00:14:02,341","00:14:04,384",-1,"Phoebe, they didnt make you pay for those knives, did they?",surprise,surprise,0.12352,0.0877,0.1024,0.05435,0.63079,0.00123,1e-05,1.0,"<think>

</think>

0.12345, 0.08765, 0.10234, 0.05432, 0.63044, 0.00123, 0.00001"
dia886_utt17,"0:14:04,552","0:14:06,014",1,No!,happy,happy,0.14151,0.66037,0.07076,0.07075,0.0283,0.01415,0.01416,1.0,"<think>

</think>

0.14286, 0.66667, 0.07143, 0.07143, 0.02857, 0.01429, 0.01429"
dia886_utt20,"00:14:09,056","00:14:12,100",0,"Honey, youre not gonna make enough money to help Frank and Alice just by selling knives.",neutral,neutral,0.85,0.02001,0.05,0.03,0.02,0.01,0.01999,1.0,"<think>

</think>

0.85000,0.02000,0.05000,0.03000,0.02000,0.01000,0.02000"
dia886_utt21,"00:14:13,519","00:14:16,479",0,"No-no, I know that, but I just have to make enough money for the second part of my plan.",neutral,neutral,0.94444,0.02222,0.01112,0.0111,0.00555,0.00557,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia886_utt22,"00:14:16,647","00:14:20,066",0,Whats the second part of your plan?,neutral,neutral,0.85857,0.0202,0.01011,0.01012,0.08081,0.0101,0.01009,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.08000,0.01000,0.01000"
dia887_utt0,"00:19:26,165","00:19:29,083",0,Yes thats right.,neutral,neutral,0.95001,0.02,0.01,0.00498,0.005,0.00499,0.00502,1.0,"<think>

</think>

0.95000,0.02000,0.01000,0.00500,0.00500,0.00500,0.00500"
dia887_utt1,"00:19:30,252","00:19:31,294",-1,Why?,surprise,surprise,0.13515,0.06756,0.13513,0.06757,0.54054,0.02702,0.02703,1.0,"<think>

</think>

0.14286, 0.07143, 0.14286, 0.07143, 0.57143, 0.02857, 0.02857"
dia887_utt2,"00:19:31,461","00:19:35,047",0,"I tired attacking two women, did not work.",neutral,neutral,0.94444,0.02222,0.01111,0.0111,0.00557,0.00556,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia887_utt3,"00:19:35,632","00:19:37,341",-1,What?!,surprise,surprise,0.14284,0.14286,0.14285,0.14288,0.42858,0.0,-1e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia887_utt4,"00:19:35,632","00:19:42,305",0,"No, I mean its okay, I mean, theyre-theyre my friends.",neutral,neutral,0.74999,0.1,0.05,0.025,0.05001,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia887_utt5,"00:19:37,509","00:19:42,305",-1,"In fact, I-I-I was married to one of them.",anger,anger,0.11751,0.08342,0.14688,0.60394,0.02031,0.02794,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.15432, 0.63453, 0.02134, 0.02935, 0.00000"
dia887_utt6,"00:19:42,472","00:19:44,849",-1,"Let me get this straight man, you attacked your ex-wife?!",anger,anger,0.11223,0.07968,0.12939,0.58774,0.05667,0.01569,0.0186,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.64655, 0.06234, 0.01726, 0.02046"
dia887_utt7,"0:19:45,559","0:19:46,651",1,"Oh, no!",surprise,surprise,0.12299,0.08732,0.14232,0.09839,0.54408,0.00421,0.00069,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.09876, 0.54614, 0.00423, 0.00069"
dia887_utt8,"0:19:46,651","0:19:47,821",1,No-no!,surprise,surprise,0.14285,0.14284,0.14287,0.14286,0.42857,-0.0,1e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia887_utt9,"00:19:47,936","00:19:49,896",-1,"No, I tired!",surprise,surprise,0.11223,0.07968,0.1294,0.05948,0.58283,0.03142,0.00496,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.06543, 0.64112, 0.03456, 0.00546"
dia887_utt10,"0:19:51,773","0:19:53,125",0,But I couldnt.,neutral,neutral,0.94445,0.02222,0.0111,0.01112,0.00556,0.00555,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia887_utt11,"0:19:53,125","0:19:54,611",-1,Thats why Im here.,anger,anger,0.11222,0.13241,0.10211,0.56223,0.02132,0.01122,0.05849,1.0,"<think>

</think>

0.12346, 0.14567, 0.11234, 0.61853, 0.02345, 0.01234, 0.06435"
dia887_utt12,"00:19:55,027","00:19:57,695",0,Maybe we could attack them together?,neutral,neutral,0.85003,0.05,0.03,0.02,0.01998,0.01,0.01999,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia887_utt13,"00:19:59,823","00:20:01,908",0,That-thats a no.,neutral,neutral,0.84999,0.02001,0.01001,0.00999,0.06,0.03,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia888_utt0,"00:16:13,430","00:16:16,599",-1,"What? No! No, Im not stopping. Im Red Ross!",sad,sad,0.11777,0.08362,0.7527,0.01176,0.02237,0.01178,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.01234, 0.00000"
dia888_utt1,"00:16:16,767","00:16:19,978",-1,"Dude, if you go back out there, youre gonna be Dead Ross!",anger,anger,0.11642,0.08265,0.13422,0.60966,0.03031,0.02674,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.14234, 0.64655, 0.03214, 0.02836, 0.00000"
dia888_utt2,"00:16:20,145","00:16:26,567",-1,I dont care! I am not quitting! I insist on finishing this game!,anger,anger,0.11112,0.07889,0.08889,0.63005,0.05511,0.01911,0.01683,1.0,"<think>

</think>

0.12346, 0.08765, 0.09876, 0.70000, 0.06123, 0.02123, 0.01870"
dia888_utt3,"00:16:23,565","00:16:26,567",-1,"All right, all right, if you insist on doing this, at least let me help you.",anger,anger,0.11554,0.08203,0.10513,0.63314,0.01155,0.00716,0.04545,1.0,"<think>

</think>

0.12346, 0.08765, 0.11234, 0.67654, 0.01234, 0.00765, 0.04856"
dia888_utt4,"00:16:26,735","00:16:30,780",0,"No, God no! That is no place for a woman. Those guys will grab anything.",neutral,neutral,0.88542,0.02083,0.01041,0.07292,0.01042,1e-05,-1e-05,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.07000,0.01000,0.00000,0.00000"
dia888_utt5,"00:16:31,907","00:16:36,619",0,No. Thats not what Im saying. I just may know a few things that might help you inflict some pain.,neutral,neutral,0.85,0.02,0.01,0.06,0.03,0.00999,0.02001,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.06000,0.03000,0.01000,0.02000"
dia888_utt6,"00:16:36,787","00:16:40,164",1,I like that.,happy,happy,0.12346,0.75,0.08333,0.01234,0.02345,0.00522,0.0022,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.01234, 0.02345, 0.00522, 0.00220"
dia888_utt7,"0:16:40,332","0:16:42,251",0,"Yeah? Listen closely, Devon has got a weak ankle.",neutral,neutral,0.84999,0.02,0.01001,0.01,0.07,0.02001,0.01999,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.07000,0.02000,0.02000"
dia888_utt8,"0:16:42,251","0:16:42,473",0,Huh?,neutral,neutral,0.90003,0.05,0.025,0.015,0.005,0.00248,0.00249,1.0,"<think>

</think>

0.90000,0.05000,0.02500,0.01500,0.00500,0.00250,0.00250"
dia888_utt9,"00:16:42,584","00:16:44,669",0,One swift kick and hell back off.,neutral,neutral,0.85858,0.0505,0.0202,0.0303,0.01011,0.0101,0.02021,1.0,"<think>

</think>

0.85000,0.05000,0.02000,0.03000,0.01000,0.01000,0.02000"
dia888_utt10,"00:16:44,837","00:16:46,587",0,"All right, bad ankle, got it!",neutral,neutral,0.85,0.05,0.03,0.01999,0.02001,0.01,0.02,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia888_utt11,"00:16:46,755","00:16:50,591",0,"And that big bloke with the beard, he has got a trick hip.",neutral,neutral,0.84998,0.02001,0.01001,0.01,0.06,0.03,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia888_utt12,"0:16:50,759","0:16:54,321",0,Yeah.,neutral,neutral,0.95002,0.02,0.015,0.00501,0.005,0.00249,0.00248,1.0,"<think>

</think>

0.95000, 0.02000, 0.01500, 0.00500, 0.00500, 0.00250, 0.00250"
dia888_utt13,"0:16:54,321","0:16:54,685",0,"And uh, and David over there, I heard he doesnt wear a cup.",neutral,neutral,0.85,0.01999,0.01001,0.01,0.06,0.03,0.02,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia888_utt14,"00:16:54,805","00:16:58,057",1,"Yeah? I can use that, trick hip, no cup, okay! Okay!",happy,happy,0.13005,0.71521,0.09234,0.03641,0.01299,0.013,0.0,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.01234, 0.00000"
dia888_utt15,"00:16:58,267","00:17:03,187",0,"And uh, Liam, Liams got bad knees. You hit him right and hell go down like a lamp.",neutral,neutral,0.94446,0.02222,0.0111,0.01111,0.00555,0.00556,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia888_utt16,"00:17:03,355","00:17:05,064",1,"But-but, Liams on my team.",happy,happy,0.12023,0.66111,0.08535,0.03365,0.02284,0.01202,0.0648,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.03456, 0.02345, 0.01234, 0.06654"
dia888_utt17,"00:17:05,232","00:17:08,276",-1,I dont care! You just get him!,anger,anger,0.11114,0.07891,0.08891,0.63017,0.05512,0.01811,0.01764,1.0,"<think>

</think>

0.12346, 0.08765, 0.09876, 0.70000, 0.06123, 0.02012, 0.01960"
dia888_utt18,"00:17:08,444","00:17:11,487",1,"Im gonna go get him! Okay, I am going back in!",happy,happy,0.11764,0.64687,0.08352,0.03293,0.04034,0.01176,0.06694,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.03456, 0.04234, 0.01234, 0.07025"
dia888_utt19,"00:17:13,991","00:17:17,326",1,The Red Ross! Okay.,happy,happy,0.12343,0.75623,0.08929,0.01234,0.01827,0.00034,0.0001,1.0,"<think>

</think>

0.12346, 0.75642, 0.08931, 0.01234, 0.01827, 0.00034, 0.00010"
dia889_utt0,"0:03:04,642","0:03:05,393",0,Oh!  Oh by the way?,neutral,neutral,0.84999,0.05,0.03,0.02,0.02002,0.01,0.01999,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia889_utt1,"0:03:05,393","0:03:05,825",0,Uh-hmm.,neutral,neutral,0.95002,0.02,0.015,0.005,0.00499,0.00249,0.0025,1.0,"<think>

</think>

0.95000, 0.02000, 0.01500, 0.00500, 0.00500, 0.00250, 0.00250"
dia889_utt2,"0:03:05,825","0:03:07,954",0,James Brolin?,neutral,neutral,0.95961,0.01011,0.01008,0.0101,0.01009,0.0,1e-05,1.0,"<think>

</think>

0.95000,0.01000,0.01000,0.01000,0.01000,0.00000,0.00000"
dia889_utt3,"00:03:08,271","00:03:15,819",0,"Oh, I know. I could only think of two names, him and Ed Begley Jr. and then I remembered hes gay.",neutral,neutral,0.78949,0.08772,0.05263,0.01755,0.05262,-1e-05,0.0,1.0,"<think>

</think>

0.75000,0.08333,0.05000,0.01667,0.05000,0.00000,0.00000"
dia889_utt4,"0:03:16,321","0:03:18,532",0,Ed Begley Jr. is not gay.,neutral,neutral,0.95959,0.01012,0.01009,0.01011,0.0101,0.0,-1e-05,1.0,"<think>

</think>

0.95000,0.01000,0.01000,0.01000,0.01000,0.00000,0.00000"
dia889_utt5,"0:03:18,532","0:03:20,031",1,Really?!,surprise,surprise,0.14285,0.14286,0.14288,0.14287,0.42855,-0.0,-1e-05,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia890_utt0,"0:19:16,697","0:19:17,490",0,Hello?,neutral,neutral,0.94998,0.02,0.01,0.01001,0.005,0.00251,0.0025,1.0,"<think>

</think>

0.95000, 0.02000, 0.01000, 0.01000, 0.00500, 0.00250, 0.00250"
dia890_utt1,"0:19:17,490","0:19:18,790",0,"Hello, is Ross there?",neutral,neutral,0.85001,0.01999,0.01,0.00999,0.06,0.03,0.02001,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.06000,0.03000,0.02000"
dia890_utt2,"00:19:18,907","00:19:20,449",0,"Uh no, hes not. Can I take a message?",neutral,neutral,0.85004,0.01999,0.00999,0.01,0.07,0.02,0.01998,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.07000,0.02000,0.02000"
dia890_utt3,"00:19:23,203","00:19:31,127",0,"Yes, this Russell, Rosss divorce lawyer, just tell him that since I havent heard from him, I assume hes decided to give the marriage a try.",neutral,neutral,0.75,0.1,0.05001,0.025,0.04999,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia890_utt4,"00:19:28,125","00:19:31,127",-1,Ross got married againNooooooo!!!!!!!!!,surprise,surprise,0.11384,0.08083,0.09107,0.09437,0.55331,0.02162,0.04496,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.10234, 0.60000, 0.02345, 0.04876"
dia891_utt0,"00:02:20,974","00:02:23,892",1,"Oh-oh! Okay, shes kicking!",happy,happy,0.12,0.65991,0.0852,0.03359,0.02279,0.01199,0.06652,1.0,"<think>

</think>

0.12346, 0.67890, 0.08765, 0.03456, 0.02345, 0.01234, 0.06844"
dia891_utt1,"00:02:24,811","00:02:27,354",0,Oh!  Shes growing inside you.,neutral,neutral,0.75019,0.12348,0.05679,0.01234,0.0379,0.00964,0.00966,1.0,"<think>

</think>

0.75000,0.12345,0.05678,0.01234,0.03789,0.00965,0.00965"
dia891_utt2,"0:02:27,564","0:02:28,276",1,Whoa!!,surprise,surprise,0.14286,0.14285,0.14284,0.14287,0.42859,-1e-05,0.0,1.0,"<think>

</think>

0.14286, 0.14286, 0.14286, 0.14286, 0.42857, 0.00000, 0.00000"
dia891_utt3,"0:02:28,276","0:02:28,653",-1,Oh!,surprise,surprise,0.11766,0.29411,0.11765,0.05883,0.35293,0.05882,0.0,1.0,"<think>

</think>

0.14286, 0.35714, 0.14286, 0.07143, 0.42857, 0.07143, 0.00000"
dia891_utt4,"0:02:28,815","0:02:29,858",1,Wow that was a big one.,surprise,surprise,0.11192,0.13206,0.08953,0.06939,0.59138,0.00313,0.00259,1.0,"<think>

</think>

0.12346, 0.14567, 0.09876, 0.07654, 0.65234, 0.00345, 0.00286"
dia891_utt5,"0:02:29,858","0:02:33,425",1,I think thats the youngest girl ever to reject me.,happy,happy,0.12326,0.6778,0.10218,0.0456,0.05115,1e-05,0.0,1.0,"<think>

</think>

0.12346, 0.67890, 0.10234, 0.04567, 0.05123, 0.00000, 0.00000"
dia891_utt6,"00:02:34,279","00:02:35,779",1,Oh hey you guys!,happy,happy,0.12346,0.75001,0.08333,0.02111,0.0121,0.0,0.00999,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.02111, 0.01210, 0.00000, 0.00999"
dia892_utt0,"00:03:46,185","00:03:53,817",0,"Sure, I can hang out til I have to meet ya.  What uhHow come youre not going?",neutral,neutral,0.75,0.1,0.04999,0.025,0.05001,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia892_utt1,"00:03:50,105","00:03:53,817",0,I have a job interview I have to get ready for.,neutral,neutral,0.85,0.05,0.03,0.02001,0.01999,0.01,0.02,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia892_utt2,"0:03:53,984","0:03:55,152",0,I thought you already have a job.,neutral,neutral,0.75,0.08333,0.05,0.04999,0.03333,0.01668,0.01667,1.0,"<think>

</think>

0.75000,0.08333,0.05000,0.05000,0.03333,0.01667,0.01667"
dia892_utt3,"0:03:55,152","0:03:59,031",0,And people say you dont pay attention.,neutral,neutral,0.94444,0.02222,0.01111,0.01112,0.00556,0.00555,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia892_utt4,"00:03:59,114","00:04:02,076",0,"No, this is a much better job.",neutral,neutral,0.75,0.1,0.05,0.03333,0.03334,0.01666,0.01667,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.03333,0.03333,0.01667,0.01667"
dia892_utt5,"00:04:02,243","00:04:06,580",0,Its vice-president of a company that does data reconfiguration and statistical factoring for other companies.,neutral,neutral,0.94444,0.02222,0.01111,0.01112,0.00556,0.00555,0.0,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.00500,0.00500,0.00000"
dia892_utt6,"0:04:08,666","0:04:10,838",1,Wow! How do you know how to do that?!,surprise,surprise,0.0633,0.12658,0.06329,0.06328,0.63288,0.02533,0.02534,1.0,"<think>

</think>

0.07143, 0.14286, 0.07143, 0.07143, 0.71429, 0.02857, 0.02857"
dia892_utt7,"0:04:10,838","0:04:13,467",0,Thats what I do now.,neutral,neutral,0.85,0.05,0.03,0.01999,0.02001,0.01,0.02,1.0,"<think>

</think>

0.85000,0.05000,0.03000,0.02000,0.02000,0.01000,0.02000"
dia892_utt8,"0:04:14,630","0:04:16,402",0,"Hey Joey, come taste this.",neutral,neutral,0.75018,0.12348,0.05679,0.01234,0.0379,0.00965,0.00966,1.0,"<think>

</think>

0.75000,0.12345,0.05678,0.01234,0.03789,0.00965,0.00965"
dia892_utt9,"0:04:16,402","0:04:16,986",0,What is it?,neutral,neutral,0.84999,0.02001,0.01,0.01001,0.07,0.02,0.01999,1.0,"<think>

</think>

0.85000,0.02000,0.01000,0.01000,0.07000,0.02000,0.02000"
dia892_utt10,"00:04:17,091","00:04:23,264",-1,Remember that guy that gave me a bad review? Well  Im getting my revenge!,anger,anger,0.12312,0.15636,0.0985,0.62009,0.00123,0.00045,0.00025,1.0,"<think>

</think>

0.12345, 0.15678, 0.09876, 0.62175, 0.00123, 0.00045, 0.00025"
dia892_utt11,"00:04:24,098","00:04:26,183",-1,You cooked him?,surprise,surprise,0.13334,0.06667,0.06665,0.06666,0.66669,-0.0,-1e-05,1.0,"<think>

</think>

0.14286, 0.07143, 0.07143, 0.07143, 0.71429, 0.00000, 0.00000"
dia892_utt12,"00:04:26,350","00:04:30,229",0,No.,neutral,neutral,0.95001,0.00999,0.01,0.01001,0.00998,0.005,0.00501,1.0,"<think>

</think>

0.95000,0.01000,0.01000,0.01000,0.01000,0.00500,0.00500"
dia892_utt13,"00:04:26,350","00:04:33,816",0,"He teaches a course on food criticism at the New School, so before we go to the movies I wanna go by there and make him try my bouillabaisse again.",neutral,neutral,0.74999,0.1,0.05,0.025,0.05001,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia892_utt14,"00:04:33,983","00:04:37,194",1,"Oh, I cannot wait to read the front page of the Post tomorrow!",happy,happy,0.12346,0.75,0.08333,0.01234,0.02,0.0,0.01087,1.0,"<think>

</think>

0.12346, 0.75000, 0.08333, 0.01234, 0.02000, 0.00000, 0.01087"
dia892_utt15,"00:04:37,361","00:04:42,199",1,"""Restaurant reviewer admits: I was wrong about Monica.""",happy,happy,0.11771,0.64731,0.09416,0.03295,0.01177,0.02035,0.07575,1.0,"<think>

</think>

0.12345,0.67890,0.09876,0.03456,0.01234,0.02134,0.07945"
dia892_utt16,"00:04:42,366","00:04:47,329",-1,"The front page? You really do live in your own little world, dont ya?",sad,sad,0.11777,0.08362,0.75269,0.01178,0.02237,0.01177,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.01234, 0.00000"
dia893_utt0,"00:04:52,083","00:04:54,501",0,"So, did you uh, find anyone to marry you guys yet?",neutral,neutral,0.74999,0.1,0.05001,0.025,0.05,0.015,0.01,1.0,"<think>

</think>

0.75000,0.10000,0.05000,0.02500,0.05000,0.01500,0.01000"
dia893_utt1,"00:04:54,752","00:05:01,216",-1,"No, but Horny for Monica Minister called, wanting to know if we were still together.",disgust,disgust,0.11332,0.08045,0.12351,0.09065,0.13371,0.44978,0.00858,1.0,"<think>

</think>

0.12345, 0.08765, 0.13456, 0.09876, 0.14567, 0.49000, 0.00935"
dia893_utt2,"0:05:02,969","0:05:04,513",-1,Were never gonna find anybody.,sad,sad,0.12124,0.08607,0.77484,0.01212,0.00448,0.00121,4e-05,1.0,"<think>

</think>

0.12346, 0.08765, 0.78902, 0.01234, 0.00456, 0.00123, 0.00004"
dia893_utt3,"0:05:04,513","0:05:05,627",1,Well then let me do it!,happy,happy,0.12308,0.75449,0.06768,0.0123,0.02338,0.00676,0.01231,1.0,"<think>

</think>

0.12345,0.75678,0.06789,0.01234,0.02345,0.00678,0.01234"
